time,gpu_utilization
2043070.0000000002,0.33
2043083.0000000002,0.33
2043142.0000000002,0.33
2043147.0000000002,0.33
2043166.0000000002,0.33
2043167.0000000002,0.33
2043279.0000000002,0.33
2043433.0000000002,0.33
2043440.0000000002,0.33
2043462.0000000002,0.33
2043727.0000000002,0.33
2043766.0000000002,0.33
2043788.0000000002,0.33
2044182.0000000002,0.33
2044217.0000000002,0.33
2044444.0000000002,0.325
2044497.0000000002,0.325
2044500.0000000002,0.325
2044527.0000000002,0.325
2044835.0000000002,0.325
2044845.0000000002,0.345
2044847.0000000002,0.345
2044935.0000000002,0.345
2044972.0000000002,0.345
2044992.0000000002,0.355
2045007.0000000002,0.35
2045008.0000000002,0.335
2045009.0000000002,0.325
2045043.0000000002,0.31
2045048.0000000002,0.3
2045051.0000000002,0.295
2045075.0000000002,0.29
2045076.0000000002,0.285
2045086.0000000002,0.265
2045101.0000000002,0.255
2045135.0000000002,0.25
2045136.0000000002,0.245
2045155.0000000002,0.24
2045156.0000000002,0.24
2045172.0000000002,0.235
2045178.0000000002,0.23
2045181.0000000002,0.225
2045182.0000000002,0.22
2045183.0000000002,0.215
2045211.0000000002,0.215
2045217.0000000002,0.21
2045416.0000000002,0.21
2045424.0000000002,0.21
2045555.0000000002,0.21
2045560.0000000002,0.21
2045564.0000000002,0.205
2045722.0000000002,0.205
2045827.0000000002,0.22
2046519.0000000002,0.22
2046614.0000000002,0.22
2046615.0000000002,0.22
2047221.0000000002,0.22
2047241.0000000002,0.24
2047549.0000000002,0.245
2047562.0000000002,0.245
2047709.0000000002,0.245
2048042.0000000002,0.245
2048043.0000000002,0.245
2048052.0000000002,0.245
2048247.0000000002,0.245
2048287.0000000002,0.255
2048332.0000000002,0.29
2048336.0000000002,0.29
2048406.0000000002,0.295
2048414.0000000002,0.29
2048429.0000000002,0.29
2048442.0000000002,0.29
2048445.0000000002,0.285
2048447.0000000002,0.28
2048450.0000000002,0.275
2048468.0000000002,0.27
2048471.0000000002,0.265
2048478.0000000002,0.265
2048482.0000000002,0.26
2048550.0000000002,0.255
2048560.0000000002,0.255
2048587.0000000002,0.255
2048665.0000000002,0.26
2048681.0000000002,0.26
2048689.0000000002,0.255
2048708.0000000002,0.255
2048755.0000000002,0.255
2048766.0000000002,0.245
2048836.0000000002,0.24
2048837.0000000002,0.235
2049050.0000000002,0.235
2049059.0000000002,0.235
2049067.0000000002,0.235
2049090.0000000002,0.235
2049097.0000000002,0.235
2049230.0000000002,0.235
2049258.0000000002,0.235
2049297.0000000002,0.235
2049354.0000000002,0.245
2049439.0000000002,0.245
2049444.0000000002,0.245
2049499.0000000002,0.245
2049644.0000000002,0.245
2050040.0000000002,0.25
2050170.0000000002,0.25
2050181.0000000002,0.25
2050311.0000000002,0.25
2050698.0000000002,0.25
2050713.0000000002,0.25
2050723.0000000002,0.25
2051144.0000000002,0.25
2051504.0000000002,0.25
2051553.0000000002,0.25
2051595.0000000002,0.25
2051718.0000000002,0.25
2051845.0000000002,0.27
2051888.0000000002,0.265
2051896.0000000002,0.255
2051898.0000000002,0.25
2051907.0000000002,0.235
2051911.0000000002,0.23
2051917.0000000002,0.23
2051924.0000000002,0.225
2052001.0000000002,0.225
2052043.0000000002,0.225
2052090.0000000002,0.23
2052094.0000000002,0.225
2052138.0000000002,0.22
2052206.0000000002,0.22
2052220.0000000002,0.22
2052248.0000000002,0.22
2052255.0000000002,0.225
2052553.0000000002,0.22
2052572.0000000002,0.22
2052646.0000000002,0.22
2052671.0000000002,0.22
2052695.0000000002,0.22
2052802.0000000002,0.22
2052823.0000000002,0.22
2052952.0000000002,0.22
2053285.0000000002,0.22
2053335.0000000002,0.22
2053385.0000000002,0.22
2053652.0000000002,0.22
2053693.0000000002,0.22
2053712.0000000002,0.22
2053725.0000000002,0.22
2053826.0000000002,0.22
2053839.0000000002,0.22
2053847.0000000002,0.22
2053955.0000000002,0.22
2054009.0000000002,0.22
2054010.0000000002,0.215
2054756.0000000002,0.215
2055128.0000000002,0.215
2055215.0000000002,0.22
2055231.0000000002,0.22
2055257.0000000002,0.22
2055317.0000000002,0.215
2055662.0000000002,0.215
2056398.0000000002,0.215
2056406.0000000002,0.215
2056678.0000000002,0.215
2056808.0000000002,0.215
2057328.0000000002,0.215
2057391.0000000002,0.215
2057767.0000000002,0.215
2057891.0000000002,0.215
2057911.0000000002,0.215
2058553.0000000002,0.215
2058593.0000000002,0.215
2058847.0000000002,0.22
2059420.0000000002,0.22
2059823.0000000002,0.22
2060002.0000000002,0.22
2060125.0000000002,0.22
2060202.0000000002,0.215
2060229.0000000002,0.215
2060531.0000000002,0.215
2062468.0000000002,0.205
2062848.0000000002,0.205
2062858.0000000002,0.205
2062865.0000000002,0.205
2063089.0000000002,0.205
2063168.0000000002,0.205
2063431.0000000002,0.205
2063489.0000000002,0.205
2063622.0000000002,0.205
2064321.0000000002,0.205
2064378.0000000002,0.205
2065052.0000000002,0.2
2065105.0000000002,0.195
2065132.0000000002,0.19
2065203.0000000002,0.19
2066119.0000000002,0.19
2066126.0000000002,0.19
2066676.0000000002,0.15
2066748.0000000002,0.15
2066909.0000000002,0.125
2068163.0000000002,0.125
2068306.0000000002,0.12
2068699.0000000002,0.12
2068839.0000000002,0.12
2068872.0000000002,0.115
2068886.0000000002,0.11
2068948.0000000002,0.105
2069186.0000000002,0.1
2069251.0000000002,0.095
2069257.0000000002,0.09
2070368.0000000002,0.09
2070509.0000000002,0.105
2070632.0000000002,0.1
2070686.0000000002,0.095
2070936.0000000002,0.085
2071160.0000000002,0.085
2071163.0000000002,0.085
2071164.0000000002,0.085
2072147.0000000002,0.08
2073224.0000000002,0.08
2073470.0000000002,0.08
2074183.0000000002,0.08
2074331.0000000002,0.08
2074450.0000000002,0.08
2075540.0000000002,0.08
2075881.0000000002,0.08
2076091.0000000002,0.08
2076097.0000000002,0.08
2076283.0000000002,0.075
2076740.0000000002,0.075
2077628.0000000002,0.075
2078160.0000000002,0.075
2078167.0000000002,0.075
2078603.0000000002,0.075
2079124.0000000002,0.075
2079127.0000000002,0.09
2079337.0000000002,0.11
2079728.0000000002,0.095
2079731.0000000002,0.08
2080060.0000000002,0.08
2080064.0000000002,0.08
2080480.0000000002,0.075
2080671.0000000002,0.075
2082239.0000000002,0.075
2082259.0000000002,0.075
2083599.0000000002,0.075
2083600.0000000002,0.075
2083602.0000000002,0.075
2084150.0000000002,0.075
2084884.0000000002,0.075
2085381.0000000002,0.08
2086024.0000000002,0.08
2087239.0000000002,0.08
2087248.0000000002,0.08
2088331.0000000002,0.08
2088502.0000000002,0.08
2090287.0000000002,0.08
2090288.0000000002,0.08
2090391.0000000002,0.08
2090435.0000000002,0.08
2090538.0000000002,0.08
2090585.0000000002,0.08
2090766.0000000002,0.08
2090868.0000000002,0.08
2090968.0000000002,0.08
2091353.0000000002,0.08
2091867.0000000002,0.08
2092160.0000000002,0.08
2092165.0000000002,0.08
2092780.0000000002,0.08
2093420.0000000002,0.08
2093916.0000000002,0.08
2095480.0000000002,0.08
2096606.0000000002,0.08
2096924.0000000002,0.08
2096925.0000000002,0.08
2096997.0000000002,0.08
2097053.0000000002,0.08
2097283.0,0.08
2097519.0,0.08
2097681.0,0.08
2097847.0,0.08
2097898.0,0.08
2097947.0,0.08
2098037.0,0.08
2098121.0,0.08
2098474.0,0.08
2098788.0,0.085
2099132.0,0.085
2099151.0,0.085
2099245.0,0.085
2099270.0,0.085
2099950.0,0.085
2101783.0,0.085
2101785.0,0.085
2101904.0,0.085
2102449.0,0.085
2102924.0,0.085
2103264.0,0.085
2104233.0,0.085
2104533.0,0.085
2104621.0,0.085
2105971.0,0.085
2106081.0,0.085
2106262.0,0.085
2106303.0,0.085
2107644.0,0.085
2108336.0,0.09
2108380.0,0.09
2110192.0,0.09
2111338.0,0.09
2112741.0,0.09
2112920.0,0.1
2114006.0,0.1
2114050.0,0.11
2114481.0,0.11
2114484.0,0.11
2114607.0,0.11
2114608.0,0.13
2114657.0,0.12
2114674.0,0.12
2114763.0,0.12
2114765.0,0.1
2114771.0,0.1
2114829.0,0.24
2114879.0,0.135
2114945.0,0.135
2115034.0,0.135
2115036.0,0.135
2115072.0,0.1
2115513.0,0.1
2115516.0,0.1
2115521.0,0.1
2115540.0,0.1
2115678.0,0.105
2115684.0,0.105
2115792.0,0.13
2116135.0,0.13
2116146.0,0.13
2116167.0,0.135
2116172.0,0.145
2116235.0,0.16
2116313.0,0.16
2116397.0,0.175
2116464.0,0.175
2116468.0,0.175
2116522.0,0.175
2116523.0,0.175
2116557.0,0.17
2116606.0,0.17
2116613.0,0.17
2116625.0,0.17
2116626.0,0.165
2116634.0,0.15
2116642.0,0.145
2116651.0,0.145
2116655.0,0.145
2116732.0,0.15
2116745.0,0.15
2116890.0,0.15
2116922.0,0.15
2116933.0,0.155
2116987.0,0.16
2117084.0,0.165
2117085.0,0.165
2117187.0,0.165
2117208.0,0.17
2117263.0,0.165
2117264.0,0.155
2117421.0,0.15
2117434.0,0.15
2117452.0,0.15
2117530.0,0.15
2117535.0,0.155
2117683.0,0.16
2117698.0,0.16
2117755.0,0.16
2117872.0,0.155
2117884.0,0.15
2117938.0,0.145
2118038.0,0.145
2118481.0,0.14
2118486.0,0.135
2119223.0,0.135
2120188.0,0.135
2120204.0,0.135
2121321.0,0.135
2121326.0,0.135
2123883.0,0.135
2123886.0,0.135
2123887.0,0.135
2123913.0,0.135
2124514.0,0.135
2124549.0,0.13
2124915.0,0.13
2124938.0,0.13
2124973.0,0.13
2125157.0,0.125
2125164.0,0.125
2125358.0,0.125
2125821.0,0.12
2125841.0,0.115
2125862.0,0.11
2126087.0,0.11
2126118.0,0.105
2126587.0,0.105
2127057.0,0.105
2127071.0,0.1
2127112.0,0.1
2127151.0,0.1
2127228.0,0.1
2127365.0,0.1
2127368.0,0.105
2127369.0,0.11
2127393.0,0.11
2127478.0,0.12
2127588.0,0.115
2127614.0,0.11
2127620.0,0.11
2127644.0,0.11
2127660.0,0.105
2127668.0,0.1
2127739.0,0.095
2127822.0,0.095
2127873.0,0.095
2127890.0,0.1
2127994.0,0.095
2128241.0,0.095
2128503.0,0.09
2128589.0,0.09
2129554.0,0.09
2129606.0,0.095
2129613.0,0.095
2129835.0,0.095
2129850.0,0.095
2129885.0,0.095
2129886.0,0.095
2129913.0,0.095
2129918.0,0.095
2130150.0,0.095
2130155.0,0.095
2130208.0,0.095
2130340.0,0.105
2130423.0,0.105
2130464.0,0.095
2130603.0,0.09
2130788.0,0.09
2130790.0,0.095
2130818.0,0.1
2130898.0,0.105
2130899.0,0.105
2130968.0,0.1
2130983.0,0.095
2131070.0,0.09
2131160.0,0.085
2131162.0,0.08
2131193.0,0.08
2131542.0,0.08
2131543.0,0.08
2131544.0,0.08
2131588.0,0.08
2131662.0,0.08
2131708.0,0.08
2131836.0,0.08
2131942.0,0.08
2132064.0,0.08
2132077.0,0.08
2132133.0,0.08
2132197.0,0.08
2132207.0,0.08
2132225.0,0.08
2132249.0,0.08
2132266.0,0.08
2132285.0,0.08
2132323.0,0.08
2132325.0,0.08
2132336.0,0.08
2132363.0,0.08
2132368.0,0.08
2132375.0,0.08
2132393.0,0.08
2132405.0,0.08
2132468.0,0.08
2132477.0,0.08
2132488.0,0.08
2132509.0,0.08
2132601.0,0.08
2132609.0,0.08
2132618.0,0.08
2132848.0,0.08
2132908.0,0.085
2132949.0,0.085
2132951.0,0.085
2132953.0,0.085
2133001.0,0.085
2133024.0,0.085
2133028.0,0.085
2133043.0,0.085
2133081.0,0.085
2133088.0,0.085
2133125.0,0.085
2133158.0,0.085
2133202.0,0.085
2133205.0,0.085
2133209.0,0.085
2133218.0,0.085
2133338.0,0.085
2133339.0,0.085
2133376.0,0.085
2133382.0,0.085
2133444.0,0.085
2133453.0,0.085
2133513.0,0.085
2133552.0,0.085
2133568.0,0.085
2133644.0,0.085
2133673.0,0.085
2133825.0,0.085
2133923.0,0.085
2133997.0,0.085
2134059.0,0.085
2134093.0,0.085
2134181.0,0.085
2134250.0,0.085
2134252.0,0.085
2134288.0,0.085
2134405.0,0.085
2134408.0,0.085
2134414.0,0.085
2134544.0,0.085
2134670.0,0.085
2135044.0,0.085
2135083.0,0.085
2135122.0,0.085
2135299.0,0.085
2135309.0,0.09
2136343.0,0.095
2136359.0,0.095
2136471.0,0.095
2136593.0,0.095
2137251.0,0.09
2137273.0,0.085
2137320.0,0.085
2137329.0,0.085
2137571.0,0.08
2139133.0,0.08
2139136.0,0.08
2139184.0,0.08
2139412.0,0.085
2139480.0,0.085
2139482.0,0.085
2139588.0,0.085
2139634.0,0.085
2139715.0,0.085
2139766.0,0.085
2139774.0,0.085
2140301.0,0.085
2140316.0,0.085
2140498.0,0.085
2140559.0,0.085
2140775.0,0.085
2140776.0,0.09
2140932.0,0.09
2140936.0,0.09
2141220.0,0.095
2141688.0,0.095
2141712.0,0.095
2141714.0,0.095
2142318.0,0.095
2143959.0,0.085
2143989.0,0.085
2144109.0,0.085
2144165.0,0.09
2144168.0,0.09
2144170.0,0.09
2144309.0,0.09
2144390.0,0.09
2144792.0,0.09
2144828.0,0.09
2144945.0,0.09
2144950.0,0.09
2145356.0,0.09
2145484.0,0.09
2146219.0,0.09
2147062.0,0.09
2147654.0,0.09
2147983.0,0.09
2147984.0,0.09
2148762.0,0.09
2148941.0,0.09
2149047.0,0.09
2149286.0,0.09
2149494.0,0.09
2149615.0,0.09
2149813.0,0.09
2150916.0,0.09
2151518.0,0.09
2152019.0,0.09
2152027.0,0.09
2152063.0,0.09
2152609.0,0.09
2152753.0,0.09
2152754.0,0.09
2152755.0,0.09
2152876.0,0.09
2152954.0,0.09
2153318.0,0.09
2153345.0,0.09
2153440.0,0.09
2153680.0,0.09
2153816.0,0.09
2153884.0,0.09
2154244.0,0.09
2154737.0,0.09
2155564.0,0.09
2155565.0,0.09
2156050.0,0.09
2156176.0,0.09
2156566.0,0.09
2156753.0,0.09
2157534.0,0.09
2157593.0,0.09
2158650.0,0.09
2158854.0,0.09
2159220.0,0.09
2159224.0,0.09
2159304.0,0.09
2159306.0,0.09
2159317.0,0.09
2159321.0,0.09
2159322.0,0.09
2159325.0,0.09
2159440.0,0.09
2159643.0,0.09
2159705.0,0.09
2159737.0,0.09
2159770.0,0.09
2159771.0,0.09
2159772.0,0.09
2159784.0,0.09
2159807.0,0.09
2159968.0,0.09
2159969.0,0.09
2159998.0,0.09
2160015.0,0.09
2160036.0,0.09
2160072.0,0.09
2160230.0,0.09
2160260.0,0.09
2160333.0,0.09
2160341.0,0.09
2160360.0,0.09
2160379.0,0.09
2160381.0,0.09
2160384.0,0.09
2160487.0,0.09
2160554.0,0.09
2160717.0,0.09
2160718.0,0.09
2160780.0,0.09
2160843.0,0.09
2160848.0,0.09
2160893.0,0.09
2160998.0,0.085
2161194.0,0.085
2161994.0,0.085
2162499.0,0.085
2162573.0,0.085
2162627.0,0.085
2165026.0,0.085
2165149.0,0.085
2165255.0,0.085
2165394.0,0.085
2165472.0,0.085
2165607.0,0.095
2165665.0,0.095
2165752.0,0.095
2165878.0,0.095
2165993.0,0.095
2166109.0,0.095
2166269.0,0.095
2166340.0,0.095
2166345.0,0.095
2166472.0,0.095
2166774.0,0.095
2166834.0,0.095
2167152.0,0.095
2167226.0,0.095
2167940.0,0.095
2168152.0,0.095
2168453.0,0.095
2169042.0,0.095
2170471.0,0.095
2170473.0,0.095
2170474.0,0.095
2170477.0,0.095
2170920.0,0.095
2171008.0,0.095
2171041.0,0.095
2171077.0,0.095
2171166.0,0.095
2171284.0,0.095
2171315.0,0.095
2171318.0,0.095
2171342.0,0.095
2171371.0,0.095
2171519.0,0.095
2171740.0,0.095
2171799.0,0.1
2171809.0,0.105
2171859.0,0.105
2171915.0,0.105
2172039.0,0.105
2172188.0,0.105
2172269.0,0.105
2172486.0,0.105
2172663.0,0.105
2173006.0,0.105
2173053.0,0.105
2173093.0,0.105
2173161.0,0.105
2173225.0,0.105
2173263.0,0.105
2173264.0,0.105
2173675.0,0.105
2173682.0,0.105
2173739.0,0.105
2173777.0,0.105
2174024.0,0.105
2174042.0,0.105
2174689.0,0.105
2174715.0,0.105
2174716.0,0.105
2174717.0,0.105
2174747.0,0.105
2174871.0,0.105
2175016.0,0.105
2175098.0,0.105
2175127.0,0.105
2175129.0,0.105
2175135.0,0.105
2175145.0,0.105
2175166.0,0.105
2175198.0,0.105
2175224.0,0.105
2175260.0,0.105
2175334.0,0.105
2175465.0,0.105
2175507.0,0.105
2175583.0,0.105
2175594.0,0.105
2175608.0,0.105
2175646.0,0.105
2175675.0,0.105
2175685.0,0.105
2175735.0,0.105
2175771.0,0.105
2175797.0,0.105
2175941.0,0.105
2176081.0,0.105
2176177.0,0.105
2176223.0,0.105
2177261.0,0.105
2177262.0,0.11
2177282.0,0.115
2177320.0,0.115
2177494.0,0.115
2177728.0,0.115
2177754.0,0.115
2177849.0,0.115
2178022.0,0.115
2178257.0,0.115
2178270.0,0.115
2178274.0,0.115
2178582.0,0.115
2178672.0,0.115
2179366.0,0.12
2179367.0,0.12
2179369.0,0.12
2179726.0,0.12
2179790.0,0.12
2179820.0,0.12
2179906.0,0.12
2179908.0,0.12
2179963.0,0.12
2180005.0,0.12
2180098.0,0.12
2180126.0,0.12
2180150.0,0.12
2180162.0,0.12
2180182.0,0.12
2180189.0,0.12
2180234.0,0.12
2180417.0,0.12
2180490.0,0.12
2180501.0,0.12
2180674.0,0.12
2182275.0,0.115
2183162.0,0.115
2184102.0,0.115
2184434.0,0.115
2184436.0,0.115
2184437.0,0.115
2184440.0,0.115
2184478.0,0.115
2184500.0,0.115
2184636.0,0.115
2184976.0,0.115
2185066.0,0.115
2185167.0,0.115
2185213.0,0.115
2185238.0,0.115
2185414.0,0.115
2185450.0,0.115
2185563.0,0.115
2185992.0,0.115
2186561.0,0.115
2186595.0,0.115
2187023.0,0.115
2187163.0,0.115
2187258.0,0.115
2187371.0,0.115
2187831.0,0.115
2187835.0,0.115
2188104.0,0.115
2188243.0,0.115
2188824.0,0.115
2188886.0,0.115
2189202.0,0.115
2191089.0,0.115
2191093.0,0.115
2191306.0,0.115
2191530.0,0.115
2191623.0,0.12
2191780.0,0.12
2191820.0,0.12
2192197.0,0.12
2192226.0,0.12
2192229.0,0.12
2192406.0,0.12
2192421.0,0.12
2192574.0,0.115
2192656.0,0.115
2192667.0,0.115
2193039.0,0.115
2193339.0,0.115
2193525.0,0.115
2193612.0,0.115
2193786.0,0.115
2194076.0,0.115
2194127.0,0.115
2194180.0,0.11
2194686.0,0.11
2194727.0,0.11
2195331.0,0.11
2195336.0,0.11
2195387.0,0.11
2196188.0,0.11
2196191.0,0.11
2196548.0,0.11
2196577.0,0.11
2196738.0,0.11
2197014.0,0.11
2197237.0,0.11
2197280.0,0.11
2198187.0,0.11
2198952.0,0.11
2199935.0,0.11
2200197.0,0.11
2200416.0,0.11
2200536.0,0.105
2201117.0,0.105
2201955.0,0.105
2201965.0,0.105
2202433.0,0.1
2202673.0,0.1
2202724.0,0.1
2202725.0,0.1
2202994.0,0.1
2203001.0,0.1
2203609.0,0.1
2203613.0,0.1
2203614.0,0.1
2203648.0,0.1
2203998.0,0.1
2204085.0,0.1
2204279.0,0.1
2204407.0,0.1
2204479.0,0.1
2205257.0,0.1
2205398.0,0.1
2205694.0,0.1
2205849.0,0.1
2206309.0,0.1
2206368.0,0.1
2206551.0,0.1
2207597.0,0.1
2207754.0,0.1
2207919.0,0.1
2207955.0,0.1
2207963.0,0.1
2208078.0,0.105
2208104.0,0.1
2208138.0,0.1
2208209.0,0.1
2208661.0,0.105
2208745.0,0.105
2208823.0,0.105
2208828.0,0.105
2208873.0,0.105
2208884.0,0.105
2209150.0,0.105
2209288.0,0.1
2209316.0,0.1
2209323.0,0.1
2209414.0,0.1
2209750.0,0.1
2209919.0,0.1
2209948.0,0.1
2211725.0,0.1
2212209.0,0.1
2212603.0,0.1
2213100.0,0.1
2213339.0,0.1
2213341.0,0.1
2213465.0,0.1
2213522.0,0.1
2214364.0,0.1
2214452.0,0.1
2214463.0,0.1
2214559.0,0.1
2214717.0,0.1
2216040.0,0.1
2216142.0,0.1
2216522.0,0.1
2216528.0,0.1
2216640.0,0.1
2216689.0,0.1
2217028.0,0.105
2217092.0,0.105
2217117.0,0.105
2217123.0,0.105
2217153.0,0.105
2217194.0,0.1
2217590.0,0.1
2217694.0,0.1
2217721.0,0.1
2217867.0,0.1
2218242.0,0.1
2219315.0,0.1
2219343.0,0.1
2219378.0,0.1
2219388.0,0.1
2219588.0,0.1
2219629.0,0.1
2219631.0,0.1
2219632.0,0.1
2219636.0,0.1
2219751.0,0.1
2219753.0,0.1
2219757.0,0.1
2219760.0,0.1
2219765.0,0.1
2219772.0,0.1
2220319.0,0.1
2220334.0,0.1
2220396.0,0.1
2220405.0,0.1
2220412.0,0.1
2220420.0,0.1
2220439.0,0.1
2220446.0,0.1
2220561.0,0.1
2220951.0,0.1
2221545.0,0.1
2221546.0,0.405
2221547.0,0.495
2221548.0,0.495
2221669.0,0.495
2221670.0,0.495
2221672.0,0.495
2221673.0,0.495
2221674.0,0.495
2221675.0,0.495
2221676.0,0.495
2221720.0,0.495
2221791.0,0.495
2221792.0,0.495
2221805.0,0.495
2221806.0,0.495
2221807.0,0.495
2221808.0,0.495
2221809.0,0.495
2221875.0,0.495
2221926.0,0.495
2221937.0,0.495
2221938.0,0.495
2221941.0,0.495
2221943.0,0.495
2221944.0,0.495
2221975.0,0.495
2221980.0,0.53
2222056.0,0.535
2222070.0,0.535
2222072.0,0.535
2222075.0,0.535
2222087.0,0.535
2222089.0,0.535
2222090.0,0.535
2222091.0,0.535
2222202.0,0.535
2222205.0,0.535
2222219.0,0.535
2222233.0,0.535
2222234.0,0.535
2222235.0,0.535
2222337.0,0.535
2222348.0,0.535
2222366.0,0.535
2222367.0,0.53
2222379.0,0.53
2222383.0,0.53
2222453.0,0.53
2222508.0,0.53
2222509.0,0.53
2222521.0,0.53
2222522.0,0.53
2222556.0,0.53
2222614.0,0.53
2222627.0,0.53
2222629.0,0.53
2222632.0,0.53
2222642.0,0.53
2222644.0,0.53
2222656.0,0.53
2222658.0,0.53
2222718.0,0.53
2222754.0,0.53
2222762.0,0.53
2222774.0,0.53
2222790.0,0.53
2222801.0,0.53
2222806.0,0.53
2222833.0,0.53
2222863.0,0.53
2222874.0,0.53
2222876.0,0.53
2222905.0,0.53
2222906.0,0.53
2222908.0,0.53
2222920.0,0.53
2222921.0,0.53
2222922.0,0.53
2222935.0,0.53
2223038.0,0.53
2223050.0,0.53
2223051.0,0.53
2223052.0,0.53
2223063.0,0.53
2223066.0,0.53
2223154.0,0.53
2223229.0,0.53
2223260.0,0.53
2223285.0,0.53
2223316.0,0.53
2223331.0,0.53
2223342.0,0.53
2223369.0,0.53
2223374.0,0.53
2223375.0,0.53
2223393.0,0.505
2223396.0,0.505
2223401.0,0.505
2223403.0,0.48
2223404.0,0.48
2223405.0,0.485
2223406.0,0.49
2223411.0,0.505
2223417.0,0.53
2223473.0,0.595
2223474.0,0.595
2223491.0,0.595
2223495.0,0.595
2223497.0,0.585
2223499.0,0.585
2223500.0,0.585
2223502.0,0.585
2223508.0,0.61
2223591.0,0.61
2223598.0,0.61
2223611.0,0.61
2223623.0,0.61
2223630.0,0.61
2223635.0,0.61
2223639.0,0.61
2223640.0,0.61
2223679.0,0.61
2223735.0,0.61
2223736.0,0.61
2223742.0,0.61
2223750.0,0.61
2223766.0,0.61
2223771.0,0.61
2223774.0,0.61
2223811.0,0.61
2223818.0,0.61
2223819.0,0.61
2223865.0,0.61
2223871.0,0.61
2223878.0,0.61
2223884.0,0.61
2223895.0,0.61
2223926.0,0.61
2223948.0,0.61
2223992.0,0.61
2223995.0,0.61
2224002.0,0.61
2224017.0,0.61
2224056.0,0.61
2224072.0,0.61
2224118.0,0.61
2224131.0,0.61
2224135.0,0.61
2224139.0,0.61
2224171.0,0.61
2224178.0,0.61
2224195.0,0.61
2224254.0,0.61
2224265.0,0.61
2224272.0,0.61
2224273.0,0.61
2224276.0,0.135
2224311.0,0.135
2224328.0,0.135
2224387.0,0.135
2224389.0,0.135
2224398.0,0.135
2224409.0,0.135
2224410.0,0.135
2224445.0,0.135
2224448.0,0.135
2224454.0,0.135
2224462.0,0.135
2224523.0,0.135
2224524.0,0.135
2224533.0,0.135
2224542.0,0.135
2224543.0,0.135
2224578.0,0.135
2224581.0,0.135
2224595.0,0.135
2224644.0,0.135
2224647.0,0.135
2224651.0,0.135
2224655.0,0.135
2224666.0,0.135
2224667.0,0.135
2224699.0,0.135
2224705.0,0.135
2224719.0,0.135
2224768.0,0.135
2224778.0,0.135
2224780.0,0.135
2224784.0,0.135
2224788.0,0.135
2224789.0,0.135
2224799.0,0.135
2224816.0,0.135
2224825.0,0.135
2224826.0,0.135
2224831.0,0.135
2224840.0,0.135
2224888.0,0.135
2224901.0,0.135
2224907.0,0.135
2224921.0,0.135
2224923.0,0.135
2224947.0,0.135
2224952.0,0.135
2224953.0,0.135
2224958.0,0.135
2224972.0,0.135
2225020.0,0.135
2225033.0,0.135
2225043.0,0.135
2225056.0,0.135
2225058.0,0.135
2225065.0,0.135
2225066.0,0.21
2225067.0,0.335
2225069.0,0.375
2225074.0,0.375
2225081.0,0.375
2225087.0,0.375
2225094.0,0.375
2225095.0,0.375
2225153.0,0.375
2225154.0,0.375
2225168.0,0.375
2225169.0,0.375
2225171.0,0.375
2225172.0,0.375
2225174.0,0.375
2225176.0,0.375
2225181.0,0.375
2225189.0,0.375
2225191.0,0.375
2225192.0,0.375
2225202.0,0.375
2225208.0,0.375
2225216.0,0.375
2225223.0,0.375
2225276.0,0.375
2225286.0,0.375
2225290.0,0.375
2225292.0,0.375
2225298.0,0.375
2225307.0,0.375
2225365.0,0.375
2225405.0,0.375
2225414.0,0.385
2225424.0,0.385
2225457.0,0.385
2225483.0,0.38
2225496.0,0.38
2225530.0,0.38
2225548.0,0.375
2225591.0,0.375
2225594.0,0.375
2225664.0,0.375
2225705.0,0.375
2225722.0,0.375
2225934.0,0.37
2226029.0,0.37
2226078.0,0.37
2226119.0,0.37
2226187.0,0.365
2226198.0,0.365
2226206.0,0.365
2226219.0,0.365
2226240.0,0.365
2226261.0,0.365
2226318.0,0.365
2226364.0,0.365
2226367.0,0.365
2226375.0,0.36
2226422.0,0.36
2226548.0,0.36
2226553.0,0.36
2226554.0,0.36
2226557.0,0.36
2226605.0,0.36
2226720.0,0.36
2226725.0,0.36
2226831.0,0.36
2226922.0,0.36
2227024.0,0.36
2227025.0,0.36
2227089.0,0.36
2227132.0,0.36
2227145.0,0.36
2227195.0,0.36
2227248.0,0.36
2227265.0,0.36
2227320.0,0.365
2227665.0,0.365
2227667.0,0.365
2227671.0,0.365
2227696.0,0.36
2227723.0,0.36
2227794.0,0.36
2227932.0,0.36
2227954.0,0.36
2228283.0,0.36
2228548.0,0.36
2228680.0,0.36
2228700.0,0.36
2228740.0,0.36
2228741.0,0.36
2228770.0,0.36
2228852.0,0.36
2229029.0,0.36
2229089.0,0.36
2229247.0,0.36
2229253.0,0.36
2229271.0,0.345
2229272.0,0.345
2229273.0,0.345
2229291.0,0.345
2229300.0,0.325
2229338.0,0.325
2229384.0,0.325
2229387.0,0.325
2229415.0,0.325
2229535.0,0.325
2229665.0,0.325
2229719.0,0.325
2229835.0,0.325
2229930.0,0.3
2230075.0,0.3
2230108.0,0.3
2230134.0,0.3
2230148.0,0.3
2230182.0,0.3
2230260.0,0.3
2230264.0,0.3
2230299.0,0.3
2230561.0,0.275
2230581.0,0.275
2230993.0,0.275
2231150.0,0.275
2231162.0,0.275
2231191.0,0.265
2231192.0,0.265
2231239.0,0.265
2231255.0,0.265
