id,submit_time,cpu,gpu,duration
instance_19553,2034890.0000000002,48.0,0,6621.0
instance_19554,2034890.0000000002,48.0,0,6613.0
instance_19555,2034890.0000000002,48.0,0,6610.0
instance_19556,2034890.0000000002,48.0,0,6678.0
instance_19557,2034890.0000000002,48.0,0,6667.0
instance_19558,2034889.0000000002,48.0,0,6689.0
instance_19559,2034890.0000000002,48.0,0,6936.0
instance_19560,2034890.0000000002,48.0,0,6948.0
instance_19561,2034890.0000000002,48.0,0,6947.0
instance_19562,2034889.0000000002,48.0,0,6948.0
instance_19563,2034890.0000000002,48.0,0,7089.0
instance_19564,2034889.0000000002,48.0,0,7180.0
instance_19565,2034889.0000000002,48.0,0,7221.0
instance_19566,2034889.0000000002,48.0,0,7279.0
instance_19567,2034890.0000000002,48.0,0,7280.0
instance_19568,2034889.0000000002,48.0,0,9328.0
instance_19569,2034889.0000000002,48.0,0,28542.0
instance_19573,2034889.0000000002,48.0,0,140208.99999999977
instance_19574,2034889.0000000002,48.0,0,140237.99999999977
instance_19575,2034889.0000000002,48.0,0,181252.99999999977
instance_19578,2034890.0000000002,48.0,0,249017.99999999977
instance_19582,2041572.0000000002,8.0,1,3471.0
instance_19583,2041572.0000000002,8.0,1,3529.0
instance_19584,2041572.0000000002,8.0,1,3479.0
instance_19585,2041572.0000000002,8.0,1,3645.0
instance_19586,2041572.0000000002,8.0,1,3606.0
instance_19587,2041572.0000000002,8.0,1,3611.0
instance_19590,2041572.0000000002,8.0,1,3471.0
instance_19591,2041572.0000000002,8.0,1,3471.0
instance_19592,2041572.0000000002,8.0,1,3529.0
instance_19593,2041572.0000000002,8.0,1,3610.0
instance_19594,2041572.0000000002,8.0,1,6899.0
instance_19595,2041632.0000000002,8.0,1,7134.0
instance_19596,2036766.0000000002,64.0,0,130.0
instance_19597,2036205.0000000002,64.0,0,127.0
instance_19598,2035801.0000000002,64.0,0,131.0
instance_19599,2036201.0000000002,64.0,0,129.0
instance_19600,2035259.0000000002,64.0,0,129.0
instance_19601,2035687.0000000002,64.0,0,131.0
instance_19602,2036806.0000000002,64.0,0,128.0
instance_19603,2035683.0000000002,64.0,0,124.0
instance_19604,2036667.0000000002,64.0,0,129.0
instance_19605,2035288.0000000002,64.0,0,128.0
instance_19606,2036515.0000000002,64.0,0,127.0
instance_19607,2035433.0000000002,64.0,0,123.0
instance_19609,2035831.0000000002,64.0,0,132.0
instance_19610,2036389.0000000002,64.0,0,126.0
instance_19612,2036275.0000000002,64.0,0,131.0
instance_19613,2036415.0000000002,64.0,0,130.0
instance_19614,2036346.0000000002,64.0,0,98803.99999999977
instance_19617,2035219.0000000002,64.0,0,128.0
instance_19618,2036063.0000000002,64.0,0,131.0
instance_19619,2035915.0000000002,64.0,0,138.0
instance_19620,2035376.0000000002,64.0,0,128.0
instance_19621,2036766.0000000002,64.0,0,131.0
instance_19623,2035902.0000000002,64.0,0,122.0
instance_19624,2035990.0000000002,64.0,0,121.0
instance_19625,2035332.0000000002,64.0,0,126.0
instance_19627,2036160.0000000002,64.0,0,131.0
instance_19628,2036566.0000000002,64.0,0,134.0
instance_19629,2035870.0000000002,64.0,0,124.0
instance_19632,2035930.0000000002,64.0,0,121.0
instance_19633,2036621.0000000002,64.0,0,132.0
instance_19634,2035945.0000000002,64.0,0,121.0
instance_19635,2035417.0000000002,64.0,0,1519.0
instance_19636,2035940.0000000002,64.0,0,126.0
instance_19637,2035506.0000000002,64.0,0,208844.99999999977
instance_19638,2035959.0000000002,64.0,0,133.0
instance_19639,2036777.0000000002,64.0,0,131.0
instance_19640,2036528.0000000002,64.0,0,126.0
instance_19641,2036231.0000000002,64.0,0,129.0
instance_19642,2035160.0000000002,64.0,0,124.0
instance_19643,2036811.0000000002,64.0,0,123.0
instance_19644,2036108.0000000002,64.0,0,128.0
instance_19645,2035751.0000000002,64.0,0,123.0
instance_19647,2036189.0000000002,64.0,0,129.0
instance_19648,2035519.0000000002,64.0,0,128.0
instance_19651,2036542.0000000002,64.0,0,129.0
instance_19653,2036539.0000000002,64.0,0,133.0
instance_19654,2036259.0000000002,64.0,0,132.0
instance_19655,2036166.0000000002,64.0,0,215612.99999999977
instance_19656,2035893.0000000002,64.0,0,126.0
instance_19657,2035793.0000000002,64.0,0,125.0
instance_19658,2036200.0000000002,64.0,0,131.0
instance_19659,2035891.0000000002,64.0,0,128.0
instance_19660,2035891.0000000002,64.0,0,128.0
instance_19661,2035866.0000000002,8.0,1,1570.0
instance_19662,2035856.0000000002,8.0,1,1585.0
instance_19663,2036291.0000000002,8.0,1,1984.0
instance_19664,2036011.0000000002,96.0,0,4655.0
instance_19669,2036808.0000000002,64.0,0,125.0
instance_19670,2035289.0000000002,64.0,0,124.0
instance_19671,2035700.0000000002,64.0,0,120.0
instance_19672,2036810.0000000002,64.0,0,125.0
instance_19673,2036547.0000000002,64.0,0,123.0
instance_19676,2035289.0000000002,64.0,0,126.0
instance_19677,2036786.0000000002,64.0,0,122.0
instance_19678,2036654.0000000002,64.0,0,282.0
instance_19681,2037071.0000000002,64.0,0,122.0
instance_19682,2036946.0000000002,64.0,0,2734.0
instance_19683,2037197.0000000002,64.0,0,117.0
instance_19684,2036954.0000000002,64.0,0,126.0
instance_19685,2036954.0000000002,64.0,0,360.0
instance_19689,2037143.0000000002,64.0,0,122.0
instance_19690,2037012.0000000002,64.0,0,302.0
instance_19691,2037071.0000000002,64.0,0,281.0
instance_19692,2037071.0000000002,64.0,0,281.0
instance_19693,2037012.0000000002,64.0,0,663.0
instance_19694,2037012.0000000002,64.0,0,809.0
instance_19695,2037675.0000000002,64.0,0,135.0
instance_19696,2037012.0000000002,64.0,0,125.0
instance_19698,2037268.0000000002,64.0,0,46.0
instance_19699,2037014.0000000002,64.0,0,300.0
instance_19700,2037141.0000000002,64.0,0,126.0
instance_19701,2037269.0000000002,64.0,0,48.0
instance_19702,2037270.0000000002,64.0,0,47.0
instance_19703,2037014.0000000002,64.0,0,125.0
instance_19705,2037015.0000000002,64.0,0,124.0
instance_19706,2037141.0000000002,64.0,0,126.0
instance_19707,2037270.0000000002,64.0,0,47.0
instance_19708,2037532.0000000002,64.0,0,132.0
instance_19709,2037818.0000000002,64.0,0,37.0
instance_19710,2037014.0000000002,64.0,0,872.0
instance_19711,2037536.0000000002,64.0,0,129.0
instance_19712,2037401.0000000002,64.0,0,123.0
instance_19713,2037140.0000000002,64.0,0,127.0
instance_19714,2037016.0000000002,64.0,0,301.0
instance_19715,2037141.0000000002,64.0,0,122.0
instance_19716,2037819.0000000002,64.0,0,67.0
instance_19717,2037140.0000000002,64.0,0,126.0
instance_19718,2037268.0000000002,64.0,0,46.0
instance_19719,2037017.0000000002,64.0,0,123.0
instance_19721,2037415.0000000002,64.0,0,123.0
instance_19722,2037033.0000000002,64.0,0,284.0
instance_19723,2037254.0000000002,64.0,0,60.0
instance_19724,2037128.0000000002,64.0,0,121.0
instance_19725,2037307.0000000002,8.0,1,1985.0
instance_19726,2037265.0000000002,8.0,1,2046.0
instance_19727,2038086.0000000002,8.0,1,1283.0
instance_19728,2037141.0000000002,64.0,0,122.0
instance_19729,2037432.0000000002,64.0,0,2248.0
instance_19730,2037569.0000000002,64.0,0,125.0
instance_19732,2037426.0000000002,64.0,0,294391.99999999977
instance_19733,2037606.0000000002,64.0,0,748.0
instance_19734,2037601.0000000002,64.0,0,260.0
instance_19735,2037549.0000000002,64.0,0,120.0
instance_19736,2037972.0000000002,48.0,0,3483.0
instance_19738,2037993.0000000002,8.0,1,139.0
instance_19739,2038147.0000000002,64.0,0,246.0
instance_19740,2037532.0000000002,64.0,0,132.0
instance_19742,2038222.0000000002,64.0,0,1458.0
instance_19745,2038135.0000000002,64.0,0,220476.99999999977
instance_19746,2037720.0000000002,64.0,0,130.0
instance_19747,2038228.0000000002,64.0,0,143.0
instance_19748,2037674.0000000002,64.0,0,122.0
instance_19749,2038635.0000000002,64.0,0,297450.99999999977
instance_19751,2039167.0000000002,8.0,1,1790.0
instance_19752,2039108.0000000002,8.0,1,9339.0
instance_19753,2039167.0000000002,8.0,1,9315.0
instance_19754,2039523.0000000002,96.0,0,4977.0
instance_19756,2039559.0000000002,192.0,0,33665.0
instance_19757,2039677.0000000002,96.0,0,7872.0
instance_19758,2039941.0000000002,8.0,1,286474.99999999977
instance_19759,2040337.0000000002,8.0,1,70.0
instance_19760,2040359.0000000002,8.0,1,13.0
instance_19761,2041572.0000000002,8.0,1,3437.0
instance_19762,2041572.0000000002,8.0,1,3436.0
instance_19763,2041572.0000000002,8.0,1,3436.0
instance_19764,2041572.0000000002,8.0,1,3583.0
instance_19765,2041572.0000000002,8.0,1,3564.0
instance_19766,2041572.0000000002,8.0,1,3600.0
instance_19767,2040842.0000000002,12.0,1,7995.0
instance_19768,2040842.0000000002,12.0,1,7994.0
instance_19769,2040842.0000000002,8.0,1,7626.0
instance_19770,2040842.0000000002,8.0,1,4150.0
instance_19771,2040842.0000000002,8.0,1,7572.0
instance_19772,2040787.0000000002,8.0,1,4289.0
instance_19773,2040787.0000000002,8.0,1,7658.0
instance_19774,2040787.0000000002,8.0,1,7902.0
instance_19775,2040842.0000000002,8.0,1,7823.0
instance_19776,2040847.0000000002,8.0,1,7919.0
instance_19777,2040857.0000000002,8.0,1,98.0
instance_19781,2041246.0000000002,48.0,0,179072.99999999977
instance_19782,2040875.0000000002,96.0,0,187407.99999999977
instance_19786,2040876.0000000002,48.0,0,197845.99999999977
instance_19787,2040883.0000000002,96.0,0,8375.0
instance_19791,2040883.0000000002,48.0,0,7531.0
instance_19793,2040883.0000000002,48.0,0,197822.99999999977
instance_19796,2040936.0000000002,48.0,0,196682.99999999977
instance_19797,2040936.0000000002,48.0,0,218326.99999999977
instance_19801,2040937.0000000002,48.0,0,7505.0
instance_19802,2040936.0000000002,48.0,0,33247.0
instance_19805,2040936.0000000002,48.0,0,93156.99999999977
instance_19806,2040937.0000000002,48.0,0,100750.99999999977
instance_19807,2040937.0000000002,48.0,0,130139.99999999977
instance_19808,2040936.0000000002,48.0,0,205241.99999999977
instance_19809,2040937.0000000002,48.0,0,211542.99999999977
instance_19810,2040937.0000000002,48.0,0,219097.99999999977
instance_19815,2040937.0000000002,48.0,0,225074.99999999977
instance_19816,2040939.0000000002,48.0,0,7467.0
instance_19817,2040939.0000000002,48.0,0,7490.0
instance_19818,2040939.0000000002,48.0,0,7742.0
instance_19820,2040939.0000000002,48.0,0,61509.99999999977
instance_19823,2040939.0000000002,48.0,0,121559.99999999977
instance_19825,2040939.0000000002,48.0,0,186085.99999999977
instance_19826,2040939.0000000002,48.0,0,190739.99999999977
instance_19827,2040939.0000000002,48.0,0,212076.99999999977
instance_19828,2040939.0000000002,48.0,0,212516.99999999977
instance_19837,2040939.0000000002,48.0,0,22550.0
instance_19839,2040944.0000000002,48.0,0,7534.0
instance_19840,2040944.0000000002,48.0,0,7764.0
instance_19842,2040944.0000000002,48.0,0,56338.99999999977
instance_19847,2040945.0000000002,48.0,0,38392.0
instance_19849,2040945.0000000002,48.0,0,49923.0
instance_19850,2040945.0000000002,48.0,0,217459.99999999977
instance_19858,2041205.0000000002,48.0,0,126.0
instance_19859,2041078.0000000002,48.0,0,123.0
instance_19860,2041404.0000000002,8.0,1,96.0
instance_19865,2042243.0000000002,96.0,0,92800.99999999977
instance_19867,2042311.0000000002,8.0,1,13.0
instance_19879,2044527.0000000002,96.0,0,3035.0
instance_19880,2044847.0000000002,96.0,0,232766.99999999977
instance_19889,2044835.0000000002,8.0,1,21841.0
instance_19890,2044835.0000000002,8.0,1,21841.0
instance_19900,2044835.0000000002,8.0,1,21841.0
instance_19901,2044835.0000000002,8.0,1,21841.0
instance_19902,2044845.0000000002,96.0,0,7727.0
instance_19903,2044972.0000000002,8.0,1,21704.0
instance_19904,2044972.0000000002,8.0,1,21704.0
instance_19905,2044972.0000000002,8.0,1,21704.0
instance_19913,2045560.0000000002,64.0,0,130616.99999999977
instance_19925,2045722.0000000002,8.0,1,69349.99999999977
instance_19926,2045722.0000000002,8.0,1,69349.99999999977
instance_19927,2045722.0000000002,8.0,1,69349.99999999977
instance_19929,2045827.0000000002,64.0,0,129370.99999999977
instance_19930,2045827.0000000002,64.0,0,174592.99999999977
instance_19933,2046519.0000000002,64.0,0,2236.0
instance_19934,2046614.0000000002,48.0,0,288033.99999999977
instance_19935,2046615.0000000002,96.0,0,8600.0
instance_19940,2047221.0000000002,8.0,1,67850.99999999977
instance_19943,2047221.0000000002,8.0,1,67850.99999999977
instance_19944,2047221.0000000002,8.0,1,67850.99999999977
instance_19945,2047221.0000000002,8.0,1,67850.99999999977
instance_19957,2047241.0000000002,8.0,1,1309.0
instance_19958,2058593.0000000002,8.0,1,10355.0
instance_19959,2048052.0000000002,48.0,0,179901.99999999977
instance_19962,2048042.0000000002,96.0,0,69391.99999999977
instance_19970,2048043.0000000002,48.0,0,218912.99999999977
instance_19971,2048043.0000000002,48.0,0,271098.99999999977
instance_19975,2048287.0000000002,8.0,1,3601.0
instance_19976,2048287.0000000002,12.0,1,4266.0
instance_19978,2048287.0000000002,8.0,1,3558.0
instance_19979,2048247.0000000002,8.0,1,3677.0
instance_19980,2048287.0000000002,8.0,1,3620.0
instance_19981,2048587.0000000002,8.0,1,3320.0
instance_19982,2048287.0000000002,8.0,1,3624.0
instance_19983,2048587.0000000002,8.0,1,3320.0
instance_19984,2048287.0000000002,8.0,1,3807.0
instance_19985,2048247.0000000002,8.0,1,3891.0
instance_19986,2048287.0000000002,12.0,1,3968.0
instance_19987,2048336.0000000002,16.0,1,16769.0
instance_19988,2048332.0000000002,48.0,0,55900.99999999977
instance_19990,2049090.0000000002,8.0,1,7.0
instance_19991,2050181.0000000002,48.0,0,130.0
instance_19992,2050040.0000000002,48.0,0,130.0
instance_19993,2056678.0000000002,48.0,0,130.0
instance_19994,2057391.0000000002,48.0,0,40289.99999999977
instance_19995,2053385.0000000002,48.0,0,44735.99999999977
instance_19996,2052823.0000000002,48.0,0,129.0
instance_19997,2052090.0000000002,48.0,0,130.0
instance_19998,2057328.0000000002,48.0,0,166179.99999999977
instance_20000,2049297.0000000002,8.0,1,2599.0
instance_20001,2049297.0000000002,8.0,1,2601.0
instance_20002,2049297.0000000002,64.0,0,2620.0
instance_20003,2049297.0000000002,64.0,0,2620.0
instance_20004,2049297.0000000002,64.0,0,2620.0
instance_20006,2049439.0000000002,8.0,1,5.0
instance_20010,2049644.0000000002,64.0,0,4068.0
instance_20011,2049644.0000000002,64.0,0,4081.0
instance_20012,2049644.0000000002,64.0,0,202267.99999999977
instance_20015,2049644.0000000002,64.0,0,3691.0
instance_20016,2049644.0000000002,64.0,0,4049.0
instance_20017,2049644.0000000002,8.0,1,19195.0
instance_20018,2049644.0000000002,64.0,0,104599.99999999977
instance_20022,2050698.0000000002,96.0,0,60639.99999999977
instance_20024,2050723.0000000002,64.0,0,3103.0
instance_20025,2050723.0000000002,64.0,0,3116.0
instance_20026,2050723.0000000002,64.0,0,3232.0
instance_20027,2050723.0000000002,64.0,0,3286.0
instance_20028,2050723.0000000002,64.0,0,138100.99999999977
instance_20032,2051718.0000000002,12.0,1,8484.0
instance_20033,2051718.0000000002,12.0,1,17539.0
instance_20038,2051718.0000000002,8.0,1,178.0
instance_20039,2051718.0000000002,8.0,1,17468.0
instance_20042,2051718.0000000002,12.0,1,17533.0
instance_20050,2052043.0000000002,8.0,1,3274.0
instance_20051,2052001.0000000002,64.0,0,45517.99999999977
instance_20055,2052206.0000000002,96.0,0,440.0
instance_20056,2052206.0000000002,96.0,0,440.0
instance_20057,2052248.0000000002,8.0,1,10220.0
instance_20058,2052248.0000000002,8.0,1,10220.0
instance_20062,2052695.0000000002,64.0,0,132867.99999999977
instance_20063,2052695.0000000002,64.0,0,214768.99999999977
instance_20064,2052695.0000000002,64.0,0,11626.0
instance_20065,2052695.0000000002,64.0,0,123385.99999999977
instance_20066,2052695.0000000002,64.0,0,136506.99999999977
instance_20067,2052695.0000000002,64.0,0,282931.99999999977
instance_20069,2053285.0000000002,192.0,0,182459.99999999977
instance_20070,2053285.0000000002,192.0,0,182446.99999999977
instance_20072,2053652.0000000002,96.0,0,281704.99999999977
instance_20075,2055128.0000000002,8.0,1,13758.0
instance_20077,2055662.0000000002,96.0,0,232005.99999999977
instance_20079,2056398.0000000002,8.0,1,8.0
instance_20080,2049230.0000000002,48.0,0,124.0
instance_20082,2052671.0000000002,48.0,0,131.0
instance_20085,2057767.0000000002,48.0,0,124.0
instance_20089,2060002.0000000002,48.0,0,123.0
instance_20090,2060531.0000000002,96.0,0,4672.0
instance_20091,2062858.0000000002,96.0,0,1520.0
instance_20092,2062848.0000000002,96.0,0,21302.0
instance_20095,2062865.0000000002,48.0,0,196143.99999999977
instance_20097,2063089.0000000002,64.0,0,82394.99999999977
instance_20103,2066119.0000000002,8.0,1,7.0
instance_20104,2066748.0000000002,8.0,1,2124.0
instance_20107,2068163.0000000002,96.0,0,99062.99999999977
instance_20112,2068163.0000000002,96.0,0,97945.99999999977
instance_20113,2068163.0000000002,96.0,0,98105.99999999977
instance_20121,2068699.0000000002,8.0,1,3448.0
instance_20126,2070368.0000000002,8.0,1,191961.99999999977
instance_20127,2070368.0000000002,8.0,1,279250.99999999977
instance_20130,2070368.0000000002,8.0,1,137735.99999999977
instance_20131,2070368.0000000002,8.0,1,278824.99999999977
instance_20133,2071160.0000000002,64.0,0,185764.99999999977
instance_20134,2071163.0000000002,8.0,1,1.0
instance_20139,2073470.0000000002,96.0,0,26479.999999999767
instance_20144,2073470.0000000002,48.0,0,17498.0
instance_20149,2075881.0000000002,8.0,1,118298.99999999977
instance_20153,2076740.0000000002,48.0,0,163451.99999999977
instance_20155,2077628.0000000002,64.0,0,181698.99999999977
instance_20157,2078160.0000000002,8.0,1,7.0
instance_20160,2078603.0000000002,48.0,0,88548.99999999977
instance_20161,2079124.0000000002,8.0,1,607.0
instance_20162,2079124.0000000002,8.0,1,607.0
instance_20163,2079124.0000000002,8.0,1,607.0
instance_20167,2079127.0000000002,8.0,1,601.0
instance_20169,2079127.0000000002,8.0,1,601.0
instance_20170,2079127.0000000002,8.0,1,601.0
instance_20173,2079127.0000000002,8.0,1,1353.0
instance_20174,2080060.0000000002,8.0,1,4.0
instance_20175,2080671.0000000002,64.0,0,17275.999999999767
instance_20176,2082259.0000000002,96.0,0,9094.0
instance_20177,2082259.0000000002,48.0,0,45630.99999999977
instance_20182,2083599.0000000002,192.0,0,91529.99999999977
instance_20183,2083600.0000000002,96.0,0,6938.0
instance_20186,2083602.0000000002,96.0,0,2422.0
instance_20187,2084884.0000000002,16.0,1,177369.99999999977
instance_20189,2085381.0000000002,48.0,0,2950.0
instance_20190,2085381.0000000002,48.0,0,3121.0
instance_20192,2087239.0000000002,8.0,1,9.0
instance_20193,2090391.0000000002,48.0,0,130004.99999999977
instance_20197,2090288.0000000002,96.0,0,7558.999999999767
instance_20198,2090288.0000000002,96.0,0,7609.999999999767
instance_20199,2090288.0000000002,48.0,0,14244.999999999767
instance_20200,2090287.0000000002,64.0,0,26318.999999999767
instance_20201,2090287.0000000002,64.0,0,276497.99999999977
instance_20204,2090288.0000000002,48.0,0,136959.99999999977
instance_20206,2090435.0000000002,48.0,0,15826.999999999767
instance_20207,2090585.0000000002,64.0,0,282722.99999999977
instance_20209,2090766.0000000002,192.0,0,96256.99999999977
instance_20210,2092160.0000000002,8.0,1,5.0
instance_20211,2092780.0000000002,64.0,0,2700.0
instance_20215,2093420.0000000002,8.0,1,496.0
instance_20217,2096606.0000000002,192.0,0,121087.99999999977
instance_20218,2096924.0000000002,48.0,0,38197.99999999977
instance_20219,2096924.0000000002,64.0,0,83309.99999999977
instance_20220,2096997.0000000002,48.0,0,56.0
instance_20221,2096997.0000000002,48.0,0,7623.999999999767
instance_20223,2096925.0000000002,96.0,0,6338.999999999767
instance_20226,2096925.0000000002,64.0,0,263046.99999999977
instance_20229,2098037.0,48.0,0,41375.0
instance_20230,2098474.0,8.0,1,32129.0
instance_20231,2099132.0,8.0,1,19.0
instance_20233,2099245.0,8.0,1,25.0
instance_20235,2101783.0,48.0,0,76239.0
instance_20237,2101785.0,48.0,0,4518.0
instance_20238,2101785.0,64.0,0,263655.0
instance_20239,2101783.0,48.0,0,121.0
instance_20243,2102924.0,96.0,0,168698.0
instance_20249,2106081.0,48.0,0,236177.0
instance_20250,2105971.0,48.0,0,289389.0
instance_20252,2107644.0,8.0,1,29927.0
instance_20253,2108336.0,8.0,1,44.0
instance_20254,2110192.0,96.0,0,120801.0
instance_20255,2110192.0,96.0,0,140705.0
instance_20257,2112741.0,8.0,1,1916.0
instance_20258,2112741.0,8.0,1,1916.0
instance_20260,2112920.0,48.0,0,39689.0
instance_20262,2114006.0,8.0,1,112369.0
instance_20263,2114006.0,8.0,1,153568.0
instance_20264,2114050.0,64.0,0,168487.0
instance_20267,2114481.0,8.0,1,3.0
instance_20268,2114771.0,8.0,1,108.0
instance_20269,2114771.0,8.0,1,108.0
instance_20270,2114771.0,8.0,1,108.0
instance_20271,2114771.0,8.0,1,10386.0
instance_20272,2114771.0,8.0,1,11091.0
instance_20273,2114771.0,8.0,1,11347.0
instance_20274,2114771.0,8.0,1,13223.0
instance_20275,2114608.0,96.0,0,66.0
instance_20276,2114607.0,96.0,0,67.0
instance_20277,2114607.0,96.0,0,67.0
instance_20278,2114607.0,96.0,0,67.0
instance_20279,2114607.0,96.0,0,67.0
instance_20280,2114607.0,8.0,1,158.0
instance_20281,2114607.0,8.0,1,158.0
instance_20282,2114607.0,8.0,1,158.0
instance_20283,2114607.0,8.0,1,158.0
instance_20284,2114608.0,96.0,0,155.0
instance_20285,2114607.0,96.0,0,156.0
instance_20286,2114771.0,8.0,1,108.0
instance_20287,2114771.0,8.0,1,108.0
instance_20288,2114771.0,8.0,1,108.0
instance_20289,2114771.0,8.0,1,108.0
instance_20290,2114771.0,8.0,1,108.0
instance_20291,2114771.0,8.0,1,108.0
instance_20292,2114771.0,8.0,1,108.0
instance_20293,2114771.0,8.0,1,108.0
instance_20294,2114771.0,8.0,1,108.0
instance_20295,2114771.0,8.0,1,108.0
instance_20296,2114771.0,8.0,1,108.0
instance_20297,2114771.0,8.0,1,108.0
instance_20298,2114771.0,8.0,1,108.0
instance_20299,2114771.0,8.0,1,108.0
instance_20300,2114608.0,96.0,0,271.0
instance_20301,2114607.0,96.0,0,272.0
instance_20302,2114607.0,96.0,0,272.0
instance_20303,2114607.0,96.0,0,272.0
instance_20304,2114607.0,96.0,0,272.0
instance_20305,2114607.0,96.0,0,272.0
instance_20306,2114607.0,96.0,0,272.0
instance_20307,2114607.0,96.0,0,272.0
instance_20308,2114607.0,96.0,0,272.0
instance_20309,2114608.0,96.0,0,271.0
instance_20310,2114607.0,96.0,0,272.0
instance_20311,2114608.0,96.0,0,271.0
instance_20312,2114607.0,96.0,0,272.0
instance_20313,2114607.0,96.0,0,272.0
instance_20314,2114607.0,96.0,0,272.0
instance_20315,2114608.0,96.0,0,271.0
instance_20316,2114608.0,96.0,0,271.0
instance_20317,2114608.0,96.0,0,271.0
instance_20318,2114608.0,96.0,0,271.0
instance_20319,2114607.0,96.0,0,272.0
instance_20320,2114608.0,96.0,0,271.0
instance_20321,2114608.0,96.0,0,271.0
instance_20322,2114608.0,96.0,0,271.0
instance_20323,2114607.0,96.0,0,272.0
instance_20324,2114607.0,96.0,0,272.0
instance_20325,2114607.0,96.0,0,272.0
instance_20326,2114607.0,96.0,0,272.0
instance_20327,2114607.0,96.0,0,272.0
instance_20328,2114607.0,96.0,0,272.0
instance_20329,2114607.0,96.0,0,272.0
instance_20330,2114607.0,96.0,0,272.0
instance_20331,2114607.0,96.0,0,272.0
instance_20332,2114608.0,96.0,0,271.0
instance_20333,2114607.0,96.0,0,272.0
instance_20334,2114608.0,96.0,0,271.0
instance_20335,2114607.0,96.0,0,272.0
instance_20336,2114607.0,96.0,0,272.0
instance_20337,2114608.0,96.0,0,155.0
instance_20338,2114607.0,96.0,0,156.0
instance_20339,2114771.0,8.0,1,108.0
instance_20340,2114607.0,96.0,0,272.0
instance_20341,2114608.0,96.0,0,155.0
instance_20342,2114771.0,8.0,1,108.0
instance_20343,2114771.0,8.0,1,108.0
instance_20344,2114607.0,96.0,0,272.0
instance_20345,2114608.0,96.0,0,271.0
instance_20346,2114771.0,8.0,1,108.0
instance_20347,2114771.0,8.0,1,9778.0
instance_20348,2114771.0,8.0,1,11050.0
instance_20349,2114771.0,8.0,1,11070.0
instance_20350,2114607.0,96.0,0,12762.0
instance_20351,2114607.0,96.0,0,13013.0
instance_20352,2114607.0,96.0,0,13634.0
instance_20353,2114607.0,96.0,0,13982.0
instance_20354,2114608.0,96.0,0,271.0
instance_20355,2114608.0,96.0,0,271.0
instance_20356,2114608.0,96.0,0,271.0
instance_20357,2114608.0,96.0,0,271.0
instance_20370,2115513.0,96.0,0,951.0
instance_20371,2115516.0,96.0,0,276.0
instance_20372,2115521.0,96.0,0,271.0
instance_20373,2115521.0,96.0,0,947.0
instance_20374,2115540.0,24.0,1,11531.0
instance_20375,2115678.0,96.0,0,1530.0
instance_20376,2115684.0,8.0,1,950.0
instance_20377,2115684.0,8.0,1,950.0
instance_20378,2115684.0,8.0,1,942.0
instance_20379,2115684.0,8.0,1,950.0
instance_20380,2115684.0,8.0,1,941.0
instance_20381,2116135.0,96.0,0,950.0
instance_20382,2116167.0,8.0,1,11421.0
instance_20383,2116167.0,12.0,1,390.0
instance_20384,2116172.0,8.0,1,11442.0
instance_20385,2116172.0,8.0,1,11496.0
instance_20386,2116172.0,8.0,1,1249.0
instance_20387,2116146.0,8.0,1,11593.0
instance_20388,2116313.0,8.0,1,951.0
instance_20389,2116313.0,8.0,1,950.0
instance_20390,2116313.0,8.0,1,951.0
instance_20392,2116397.0,96.0,0,250097.0
instance_20395,2116522.0,96.0,0,8836.0
instance_20396,2116522.0,96.0,0,10590.0
instance_20397,2116522.0,96.0,0,37294.0
instance_20398,2116522.0,96.0,0,43262.0
instance_20399,2116522.0,96.0,0,51931.0
instance_20401,2116523.0,64.0,0,76816.0
instance_20402,2116613.0,8.0,1,29.0
instance_20403,2116655.0,8.0,1,11848.0
instance_20404,2116732.0,96.0,0,951.0
instance_20405,2116745.0,96.0,0,953.0
instance_20406,2116890.0,96.0,0,242524.0
instance_20407,2116922.0,8.0,1,950.0
instance_20408,2116933.0,8.0,1,951.0
instance_20409,2116987.0,8.0,1,951.0
instance_20410,2117084.0,96.0,0,954.0
instance_20411,2117187.0,8.0,1,10473.0
instance_20413,2117452.0,192.0,0,2736.0
instance_20414,2117530.0,8.0,1,951.0
instance_20415,2117535.0,8.0,1,951.0
instance_20417,2119223.0,64.0,0,77515.0
instance_20419,2121321.0,8.0,1,5.0
instance_20421,2123883.0,96.0,0,81515.0
instance_20422,2123883.0,96.0,0,236008.0
instance_20423,2124938.0,48.0,0,140565.0
instance_20425,2123883.0,96.0,0,64221.0
instance_20426,2123886.0,96.0,0,85864.0
instance_20428,2123887.0,96.0,0,3170.0
instance_20429,2123887.0,96.0,0,18431.0
instance_20430,2123913.0,96.0,0,112043.0
instance_20431,2123887.0,96.0,0,112255.0
instance_20432,2123913.0,96.0,0,112867.0
instance_20434,2123887.0,96.0,0,163781.0
instance_20435,2124514.0,96.0,0,2637.0
instance_20436,2124514.0,96.0,0,78159.0
instance_20439,2124915.0,96.0,0,2729.0
instance_20441,2125164.0,96.0,0,84250.0
instance_20444,2126087.0,96.0,0,161581.0
instance_20446,2126587.0,48.0,0,5249.0
instance_20447,2127228.0,64.0,0,5373.0
instance_20448,2127365.0,8.0,1,3603.0
instance_20449,2127393.0,8.0,1,3590.0
instance_20451,2127393.0,8.0,1,3677.0
instance_20453,2127368.0,8.0,1,3792.0
